duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type,service,flag,label
0.0,2.0725180020073103e-07,1.0382175506721026e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.019569471624266144,0.019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11372549019607843,1.0,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0019569471624266144,0.08,0.0,0.92,1.0,0.0,1.0,0.0,1.0,0.00392156862745098,0.0,1.0,0.0,0.0,0.08,0.0,0.91,1.0,2,45,2,2
9.322270905192505e-05,2.3189012609872004e-08,7.099575897978349e-08,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4588235294117647,0.4,0.86,0.03,0.01,0.02,0.0,0.0,0.09,0.0,2,48,10,3
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4520547945205479,0.01761252446183953,0.0,0.0,1.0,1.0,0.04,0.07,0.0,1.0,0.03529411764705882,0.04,0.08,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.00392156862745098,0.01,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,50,11,2
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.42661448140900193,0.03718199608610567,0.0,0.0,1.0,1.0,0.09,0.06,0.0,1.0,0.07450980392156863,0.07,0.05,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
9.322270905192505e-05,2.1739699321755006e-08,7.099575897978349e-08,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8509803921568627,0.85,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2,48,10,3
0.0,1.3043819593053003e-08,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00392156862745098,0.2588235294117647,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,15,10,2
0.0,3.95227733669506e-05,6.346868173741075e-06,0,0.0,0.0,0.025974025974025976,0.0,1,0.00013370771493515177,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.009784735812133072,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2,25,10,1
0.0,2.2681752959031055e-07,1.0611194084075166e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.043052837573385516,0.0,0.0,0.0,0.0,1.0,0.0,0.18,0.7176470588235294,0.7176470588235294,1.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,2,25,10,0
0.0,2.3116546945466153e-07,1.2710531043154786e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.011741682974559686,0.019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.023529411764705882,1.0,1.0,0.0,0.17,0.01,0.0,0.0,0.0,0.0,2,25,10,0
0.0,5.434924830438751e-08,3.511618186096818e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5459882583170255,0.5459882583170255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.807843137254902,0.7176470588235294,0.89,0.01,0.53,0.0,0.0,0.0,0.0,0.0,3,13,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.27984344422700586,0.019569471624266144,0.46,0.0,0.54,1.0,0.07,0.06,0.0,1.0,0.0392156862745098,0.04,0.05,0.0,0.0,0.64,0.0,0.36,1.0,2,35,3,1
0.006572200988160716,1.1522040640530152e-07,4.557469689347392e-07,0,0.0,0.0,0.025974025974025976,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09803921568627451,0.1,0.02,0.0,0.0,0.0,0.0,0.35,0.0,2,20,10,3
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5792563600782779,0.03522504892367906,0.0,0.0,1.0,1.0,0.06,0.05,0.0,1.0,0.07058823529411765,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
2.3305677262981263e-05,0.0,1.1450928867707014e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.005870841487279843,0.0,0.0,1.0,0.67,1.0,0.0,0.67,0.596078431372549,0.34509803921568627,0.31,0.03,0.01,0.02,0.01,0.0,0.9,0.66,2,61,3,2
0.0,1.7754087779433253e-07,2.2825518209629314e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.023483365949119372,0.023483365949119372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,2.4275997575959755e-07,1.039744341187797e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.019569471624266144,0.05675146771037182,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.8980392156862745,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2,25,10,0
0.17444299431341476,0.0,3.358939134527391e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8,0.8,0.03,0.0,0.0,0.33,0.42,0.12,0.07,2,61,10,1
0.0,2.3768737925118805e-07,1.6741258004587655e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03718199608610567,0.05870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.16862745098039217,1.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,3.358939134527391e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.43137254901960786,0.43,0.03,0.0,0.0,0.13,0.31,0.11,0.12,2,61,9,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5557729941291585,0.03718199608610567,0.0,0.0,1.0,1.0,0.07,0.06,0.0,1.0,0.07450980392156863,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,2,19,3,1
0.0,1.9348332396361953e-07,1.4488478598680761e-05,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.007827788649706457,0.007827788649706457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01568627450980392,0.9607843137254902,1.0,0.0,0.25,0.04,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2328767123287671,0.021526418786692758,0.0,0.0,1.0,1.0,0.09,0.08,0.0,1.0,0.043137254901960784,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
0.0,1.5652583511663603e-07,5.435374235871596e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.054901960784313725,1.0,1.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2035225048923679,0.029354207436399216,0.0,0.0,1.0,1.0,0.14,0.07,0.0,1.0,0.058823529411764705,0.06,0.06,0.0,0.0,0.0,0.0,1.0,1.0,2,27,2,1
0.0,3.2609548982632507e-08,5.8018039596382206e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6516634050880625,0.6516634050880625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.996078431372549,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3,13,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.015655577299412915,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8666666666666667,0.03529411764705882,0.03,0.03,0.0,0.22,0.0,0.0,0.16,1.0,2,58,2,2
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.547945205479452,0.023483365949119372,0.0,0.0,1.0,1.0,0.04,0.06,0.0,1.0,0.047058823529411764,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
0.0,1.5652583511663603e-07,8.123365278277141e-05,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003913894324853229,0.019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.30724070450097846,0.03131115459882583,1.0,1.0,0.0,0.0,0.1,0.08,0.0,1.0,0.06274509803921569,0.06,0.09,0.0,0.0,1.0,1.0,0.0,0.0,2,50,6,1
0.0,3.913145877915901e-08,4.122334392374525e-08,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,3,50,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9041095890410958,0.0019569471624266144,0.06,0.0,0.94,1.0,0.0,1.0,0.0,1.0,0.00392156862745098,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,2,45,2,2
0.0,3.6812557518171805e-07,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8356164383561644,0.8356164383561644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,16,10,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4246575342465753,0.0273972602739726,0.0,0.0,1.0,1.0,0.06,0.06,0.0,1.0,0.054901960784313725,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,50,2,1
0.04866225412510488,5.2583984719461e-05,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.025440313111545987,0.025440313111545987,0.08,0.08,0.92,0.92,1.0,0.0,0.0,1.0,0.9294117647058824,0.93,0.01,0.0,0.0,0.0,0.0,0.2,0.22,2,25,5,1
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.003913894324853229,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.00392156862745098,0.00392156862745098,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,19,6,1
0.0,1.5869980504881154e-07,3.06884893654548e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.023483365949119372,0.0547945205479452,0.0,0.0,0.0,0.0,1.0,0.0,0.14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,1.8841072745521005e-08,1.198530554820001e-07,0,0.0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.611764705882353,0.2823529411764706,0.46,0.03,0.01,0.0,0.0,0.0,0.0,0.0,2,20,10,3
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.09803921568627451,0.1,0.02,0.0,0.0,0.0,0.0,0.09,0.8,2,45,2,3
0.0,2.0072989040420454e-07,9.72565558497249e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.029354207436399216,0.03913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.47058823529411764,0.00392156862745098,0.01,0.99,0.98,0.0,0.98,1.0,0.0,0.0,2,50,11,2
0.0,2.1812164986160853e-07,1.7092419823197337e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.007827788649706457,0.011741682974559686,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.8588235294117647,0.86,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.006572200988160716,1.1449574976124303e-07,4.542201784190449e-07,0,0.0,0.0,0.025974025974025976,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11764705882352941,0.12,0.02,0.0,0.0,0.0,0.0,0.39,0.0,2,20,10,3
0.0016080917311457072,1.7812060310957932e-06,0.0001703096650494064,0,0.0,0.0,0.07792207792207792,0.0,1,0.0048134777376654635,1,0.0,0.004151044456347081,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47058823529411764,0.10980392156862745,0.23,0.03,0.01,0.0,0.0,0.0,0.0,0.0,2,61,10,4
0.0,1.6014911833692852e-07,2.764254228664473e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.007827788649706457,0.007827788649706457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.00011652838631490631,2.3189012609872004e-08,7.099575897978349e-08,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00392156862745098,0.01568627450980392,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,2,48,10,3
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.007827788649706457,0.029354207436399216,0.0,0.27,1.0,0.53,0.25,1.0,0.87,0.28627450980392155,0.3254901960784314,0.32,0.07,0.01,0.02,0.0,0.0,0.9,0.71,2,61,2,2
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.043137254901960784,0.00392156862745098,0.09,1.0,0.73,0.0,0.0,0.0,0.73,1.0,2,50,5,2
0.0,1.7826553443839103e-07,8.43628099446868e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.009784735812133072,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2823529411764706,0.3764705882352941,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,2,25,10,0
0.0,3.695748884698351e-08,6.390381703438361e-06,0,0.0,0.0,0.025974025974025976,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8901960784313725,0.89,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,3
9.322270905192505e-05,1.8841072745521005e-08,7.099575897978349e-08,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9607843137254902,0.8862745098039215,0.92,0.01,0.0,0.0,0.0,0.0,0.04,0.0,2,48,10,3
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.007827788649706457,0.0136986301369863,0.0,0.0,1.0,1.0,0.25,1.0,1.0,0.33725490196078434,0.2,0.16,0.06,0.01,0.04,0.0,0.0,0.88,1.0,2,58,2,2
0.00011652838631490631,2.3189012609872004e-08,7.099575897978349e-08,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4745098039215686,0.4156862745098039,0.87,0.02,0.01,0.02,0.0,0.0,0.08,0.0,2,48,10,3
0.0,0.00020552566807458369,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0784313725490196,0.12941176470588234,0.5,0.15,0.5,0.06,0.0,0.0,0.05,0.0,2,21,10,4
0.0,1.5290255189634354e-07,5.091846369840386e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.015655577299412915,0.01761252446183953,0.0,0.0,0.0,0.0,1.0,0.0,0.22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2446183953033268,0.015655577299412915,0.0,0.0,1.0,1.0,0.06,0.06,0.0,1.0,0.03137254901960784,0.03,0.06,0.0,0.0,0.0,0.0,1.0,1.0,2,42,2,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0392156862745098,0.04,0.01,0.0,0.0,0.0,0.0,0.04,1.0,2,45,2,3
0.0,2.398613491833635e-07,6.08426020504166e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03131115459882583,0.03718199608610567,0.0,0.0,0.0,0.0,1.0,0.0,0.16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,1.7246828128592303e-07,8.221766927013636e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.011741682974559686,0.019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.18823529411764706,1.0,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.007827788649706457,0.005870841487279843,1.0,1.0,0.0,0.0,0.75,0.5,0.0,1.0,0.24705882352941178,0.25,0.02,0.0,0.0,0.96,1.0,0.0,0.0,2,25,6,1
0.0,0.0,6.565199217485355e-08,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16078431372549018,0.7803921568627451,0.61,0.12,0.02,0.02,0.0,0.0,0.0,0.02,2,55,10,0
0.0,1.8043950437056653e-07,8.763777560085101e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.015655577299412915,0.015655577299412915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4392156862745098,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,2,25,10,0
0.0,2.3189012609872005e-07,3.6490293325093017e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.015655577299412915,0.015655577299412915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.45401174168297453,0.007827788649706457,1.0,1.0,0.0,0.0,0.02,0.07,0.0,1.0,0.01568627450980392,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,2,50,6,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.29354207436399216,0.0019569471624266144,1.0,1.0,0.0,0.0,0.01,0.06,0.0,1.0,0.00392156862745098,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2,9,6,1
0.0,1.8478744423491754e-07,1.0985257760420262e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.011741682974559686,0.03522504892367906,0.0,0.0,0.0,0.0,1.0,0.0,0.11,0.7803921568627451,0.8980392156862745,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.29158512720156554,0.007827788649706457,1.0,1.0,0.0,0.0,0.03,0.09,0.0,1.0,0.01568627450980392,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,2,20,6,1
0.04831266896616016,4.094599901588149e-05,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.019569471624266144,0.019569471624266144,0.3,0.3,0.7,0.7,1.0,0.0,0.0,1.0,0.9490196078431372,0.95,0.01,0.0,0.0,0.02,0.02,0.24,0.25,2,25,5,1
0.0,1.9203401067550252e-07,5.649124908068794e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03522504892367906,0.03522504892367906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16862745098039217,1.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.49902152641878667,0.025440313111545987,1.0,1.0,0.0,0.0,0.05,0.06,0.0,1.0,0.050980392156862744,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2,50,6,1
0.0,3.4058862270749505e-08,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.007827788649706457,0.007827788649706457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,3,50,10,3
0.0,1.5797514840475302e-07,5.435374235871596e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0684931506849315,0.0684931506849315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4794520547945205,0.03718199608610567,0.0,0.0,1.0,1.0,0.08,0.07,0.0,1.0,0.07450980392156863,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,25,2,1
0.0,1.6594637148939654e-07,2.8154017109402314e-06,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003913894324853229,0.011741682974559686,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.23137254901960785,1.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,2,25,10,0
0.00046611354525962525,1.5942446169287003e-07,5.832339769952105e-07,0,0.0,0.0,0.05194805194805195,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7058823529411764,0.15294117647058825,0.22,0.02,0.01,0.0,0.0,0.0,0.01,0.0,2,20,10,0
0.0,2.2174493308190104e-07,1.2311275323300735e-05,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00392156862745098,1.0,1.0,0.0,1.0,0.01,0.0,0.01,0.0,0.0,2,25,10,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003913894324853229,0.0019569471624266144,0.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.00392156862745098,0.0,1.0,0.99,0.0,0.01,0.0,0.98,1.0,2,50,2,2
